-2.419495441281649672e-01,-1.511439591762625372e-02,1.712831907255882025e-01
-9.002712760211334375e-02,8.721610667188480770e-01,-1.016533282575725339e-02
1.681285963549681572e-01,-3.700102816532074845e-02,-1.157731429819723740e-01
-2.372119898201246330e-02,-3.037863327193293097e-04,-3.846846623248373169e-03
-4.802990079040923149e-03,-2.736476409449955551e-04,-3.751253668026810484e-02
