-5.00E-01,-1.50E-02,0.00E+00
1.00E-03,8.50E-01,1.00E-03
0.00E+00,-1.00E-03,-5.00E-01
-1.00E-02,-1.00E-03,0.00E+00
0.00E+00,-1.00E-03,-1.00E-02
