Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,AuroraTip sec,AuroraTip nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,AuroraBase sec,AuroraBase nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot z,Robot sec,Robot nanosec
1665154532,53678435,0,0,0,0,0,0,0,0,0,0,79.44668579101562,28.43838119506836,-264.0686950683594,0.9997908473014832,0.002564668655395508,0.020291121676564217,2.4213994365140934e-08,1665154532,42050216,-24.400541695889515,4.26175240109842,24.411570929291337,0.7169839931903511,0.6970548492465163,0.01230126789312055,0.0017964540527704072,1665154531,940654529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154532,34261506
1665154532,553858317,0,0,0,0,0,0,0,0,0,0,79.99439239501953,28.875102996826172,-263.2581787109375,0.9998501539230347,0.005521893966943026,0.01640358567237854,2.6077300319116148e-08,1665154532,538365869,-24.39338378093666,3.8970209928129975,24.540414613623575,0.7165187927900525,0.6975577798719043,0.011671044765054928,0.0011951474519241393,1665154532,540430142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154532,534253666
1665154533,53830460,0,0,0,0,0,0,0,0,0,0,79.17772674560547,28.64082908630371,-263.48565673828125,0.9997738003730774,0.0033382175024598837,0.021006492897868156,5.585560902687803e-09,1665154533,47174304,-24.270953721469212,4.026886471717432,24.507975639852084,0.7172466648736937,0.6968097834985706,0.011168961385661971,0.0006987656991609744,1665154532,840404130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154533,34291602
1665154533,553992899,0,0,0,0,0,0,0,0,0,0,79.1401138305664,28.845836639404297,-263.8802490234375,0.9997902512550354,0.006197929382324219,0.019520998001098633,-9.315179738678125e-09,1665154533,540585936,-24.43395019684364,3.862488565057504,24.739398649009054,0.7166871183176514,0.6973794110601769,0.012024874291184163,0.0015342064773758279,1665154533,441392970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154533,534235132
1665154534,53816316,0,0,0,0,0,0,0,0,0,0,79.6972427368164,28.35175132751465,-259.13543701171875,0.9996803998947144,0.003839790588244796,0.024989305064082146,1.676188787769206e-08,1665154534,50242758,-24.727291824671468,0.635987137465861,24.72584512800787,0.7147956233186931,0.6992407490678608,0.01514152737141215,0.004573950912969938,1665154534,40542826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154534,34258550
1665154534,553863539,0,0,0,0,0,0,0,0,0,0,80.40235137939453,28.9361629486084,-257.9716491699219,0.9997888207435608,0.0065593719482421875,0.01948043890297413,2.793830233827066e-08,1665154534,543223714,-24.608540959291076,-0.8681984879420384,24.769439729418416,0.715532297237985,0.698431839098035,0.016980268623722473,0.0063381948970344885,1665154534,340618673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154534,534249782
1665154535,53777428,0,0,0,0,0,0,0,0,0,0,80.89624786376953,28.896806716918945,-259.16729736328125,0.999882698059082,0.003944755531847477,0.014794590882956982,-1.955824835420117e-08,1665154535,38732704,-24.215777375629045,-1.5500732024160584,24.939715882856426,0.7150978556747963,0.6989582463562026,0.014004780828865034,0.0034713572508950075,1665154534,940491697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154535,34209682
1665154535,553826939,0,0,0,0,0,0,0,0,0,0,80.11279296875,28.841014862060547,-258.0964660644531,0.9997153878211975,0.0009527207585051656,0.023833755403757095,2.2351736461700966e-08,1665154535,548161070,-24.63784390430905,-0.8252749967543309,24.75214221211916,0.717894247271456,0.6960459274986974,0.015710683889542963,0.005074909480018961,1665154535,540469263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154535,534210720
1665154536,53847674,0,0,0,0,0,0,0,0,0,0,79.94770050048828,28.633161544799805,-257.23724365234375,0.9997184872627258,0.0011249184608459473,0.02369910664856434,7.450858596769194e-09,1665154536,41760854,-24.643731979738703,-1.7427921950920222,24.798727432559538,0.7190897585564757,0.6947352934086654,0.018001181530279922,0.007268184754183213,1665154535,840567585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154536,34123646
1665154536,553915165,0,0,0,0,0,0,0,0,0,0,80.51470184326172,28.970266342163086,-258.87432861328125,0.9998432397842407,0.002797901863232255,0.017483651638031006,-5.5888111916146954e-09,1665154536,535109951,-24.35275462824967,-1.7129366790180143,25.087735467620057,0.7171628987823898,0.6968264637595272,0.01438777519163357,0.003808761504591548,1665154536,440516533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.024001250000000002,1665154536,534172240
