Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,AuroraTip sec,AuroraTip nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,AuroraBase sec,AuroraBase nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot y,Robot z,Robot sec,Robot nanosec
1657914461,383089761,0,0,0,0,0,0,0,0,0,0,51.11530303955078,48.821739196777344,-274.0791015625,0.9994174242019653,0.023159146308898926,0.025072455406188965,-1.1153264978247535e-08,1657914461,365610556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914461,360144030
1657914461,583253039,0,0,0,0,0,0,0,0,0,0,51.23088836669922,49.356380462646484,-274.02740478515625,0.9993501305580139,0.026004673913121223,0.024961739778518677,1.863856402550823e-09,1657914461,582246128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914461,560150780
1657914461,783019677,0,0,0,0,0,0,0,0,0,0,50.2818717956543,49.70675277709961,-273.790771484375,0.9991855025291443,0.027991417795419693,0.029064897447824478,-7.456653960957738e-09,1657914461,781251066,-52.35792641948617,12.490393079552291,41.42306379365665,-0.6975053866076492,-0.7163715533475066,-0.006017268836587159,-0.01610171037768191,1657914461,646189854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914461,760126036
1657914461,983213528,0,0,0,0,0,0,0,0,0,0,50.776573181152344,49.08893966674805,-274.0079040527344,0.9993347525596619,0.024630427360534668,0.026894479990005493,-1.118331027782915e-08,1657914461,974853985,-52.97738107610149,12.473038128948417,41.992691597073176,-0.6952342499530181,-0.718524108666746,-0.008442594079150566,-0.01852084929424415,1657914461,946164711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914461,960138359
1657914462,183197139,0,0,0,0,0,0,0,0,0,0,50.877716064453125,49.1049690246582,-274.1959228515625,0.999344527721405,0.024675847962498665,0.026488037779927254,-1.4881812226974489e-08,1657914462,176345932,-52.97738107610149,12.473038128948417,41.992691597073176,-0.6952342499530181,-0.718524108666746,-0.008442594079150566,-0.01852084929424415,1657914461,946164711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914462,160158606
1657914462,383173983,0,0,0,0,0,0,0,0,0,0,50.40742874145508,49.23432159423828,-274.25799560546875,0.9992712140083313,0.025482894852757454,0.028421729803085327,5.592010854371665e-09,1657914462,373012287,-52.593968410405004,12.59687121721106,41.66149944643675,-0.6965899375247865,-0.7172406193723134,-0.007026486650323176,-0.01710785496803781,1657914462,246172328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914462,360146145
1657914462,583088888,0,0,0,0,0,0,0,0,0,0,50.772178649902344,48.6766357421875,-274.16204833984375,0.9993910789489746,0.022760512307286263,0.026446012780070305,-2.4200017989528533e-08,1657914462,569433396,-52.74655733754968,12.667750072819445,41.90587441814429,-0.6956719670032586,-0.7181141620319338,-0.0072980819679434135,-0.017390848086400346,1657914462,546154677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914462,560139778
1657914462,783237457,0,0,0,0,0,0,0,0,0,0,50.88352584838867,48.98334884643555,-274.27178955078125,0.999369204044342,0.02410435676574707,0.02608061023056507,-2.05020302956882e-08,1657914462,765573837,-52.74655733754968,12.667750072819445,41.90587441814429,-0.6956719670032586,-0.7181141620319338,-0.0072980819679434135,-0.017390848086400346,1657914462,546154677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914462,760129514
1657914462,983217897,0,0,0,0,0,0,0,0,0,0,51.17230224609375,49.06609344482422,-274.2999572753906,0.9993946552276611,0.02436208911240101,0.02483380027115345,2.422905431842537e-08,1657914462,982834339,-52.70140785731125,12.58274916530712,41.5623675363133,-0.6969845870791928,-0.7168496539919881,-0.0070437243985095425,-0.017117295576545146,1657914462,846751491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914462,960119418
1657914463,183203172,0,0,0,0,0,0,0,0,0,0,51.179100036621094,49.00590515136719,-274.3153381347656,0.9994078874588013,0.023944973945617676,0.02470874786376953,0.0,1657914463,178987505,-52.58935694987954,12.64332949137679,41.59564226514718,-0.6968142298841797,-0.717027849001477,-0.006735946803815784,-0.016818913453507153,1657914463,146125744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657914463,160106586
