Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,AuroraTip sec,AuroraTip nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,AuroraBase sec,AuroraBase nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot y,Robot z,Robot sec,Robot nanosec
1657915062,750010931,-52.1237490931585,-100.0,41.24294133589045,1657915061,773499390,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915061,773499390,58.489402770996094,45.31987380981445,-202.6141815185547,0.9990347623825073,0.008524538017809391,0.04309174418449402,1.8629881637366452e-08,1657915062,733226507,-46.318316181728875,-59.18301117005717,39.43898069910654,-0.7073860230398654,-0.7060198171720372,-0.01854004478155954,-0.02818393262214775,1657915062,578645979,0,0,0,0,0,0,0,0,0,-49.870000000000005,-55.0,40.475,1.0,0.0,0.0,0.0,1657915057,271813536,0.3799849468892108,-0.11525312345300143,-0.17706521561560307,-0.06447411580199287,0.9609427537915058,0.15389744635308272,0.04650690670934493,0.021141623954241427,0.5767957173674111,-0.011020244312184822,-0.0008244057074196806,0.00729270157317031,-0.0041933529716656785,-0.0005550970020870055,-0.008709163839285577,1657915057,569369969,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915062,701964837
1657915062,950112302,-52.1237490931585,-100.0,41.24294133589045,1657915062,772689521,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915062,772689521,58.55873489379883,45.38088607788086,-202.5784454345703,0.9990324974060059,0.009072900749742985,0.04303157329559326,3.728898079202736e-09,1657915062,929544954,-46.29651678857836,-59.19562818907204,39.42424959847199,-0.7075745693094887,-0.7058208253172826,-0.018714247348259862,-0.02835093867664828,1657915062,876863112,0,0,0,0,0,0,0,0,0,-49.870000000000005,-55.0,40.475,1.0,0.0,0.0,0.0,1657915057,271813536,0.3799849468892108,-0.11525312345300143,-0.17706521561560307,-0.06447411580199287,0.9609427537915058,0.15389744635308272,0.04650690670934493,0.021141623954241427,0.5767957173674111,-0.011020244312184822,-0.0008244057074196806,0.00729270157317031,-0.0041933529716656785,-0.0005550970020870055,-0.008709163839285577,1657915057,569369969,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915062,901929363
1657915063,149961134,-52.1237490931585,-100.0,41.24294133589045,1657915062,772689521,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915062,772689521,58.53250503540039,45.29079818725586,-202.63856506347656,0.9990373849868774,0.0087584862485528,0.04298454523086548,-1.1172073932641524e-08,1657915063,145956822,-46.29651678857836,-59.19562818907204,39.42424959847199,-0.7075745693094887,-0.7058208253172826,-0.018714247348259862,-0.02835093867664828,1657915062,876863112,0,0,0,0,0,0,0,0,0,-49.870000000000005,-55.0,40.475,1.0,0.0,0.0,0.0,1657915057,271813536,0.3799849468892108,-0.11525312345300143,-0.17706521561560307,-0.06447411580199287,0.9609427537915058,0.15389744635308272,0.04650690670934493,0.021141623954241427,0.5767957173674111,-0.011020244312184822,-0.0008244057074196806,0.00729270157317031,-0.0041933529716656785,-0.0005550970020870055,-0.008709163839285577,1657915057,569369969,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915063,101900994
1657915063,350082019,-52.1237490931585,-100.0,41.24294133589045,1657915062,772689521,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915062,772689521,58.55363082885742,45.38288879394531,-202.60122680664062,0.999046266078949,0.009339215233922005,0.04265141859650612,3.728846564854393e-09,1657915063,346045836,-46.296766615767034,-59.19312983507939,39.44554205910147,-0.7075697960645551,-0.7058137001176503,-0.01889087811008242,-0.028524019719325857,1657915063,175462279,0,0,0,0,0,0,0,0,0,-49.870000000000005,-60.0,40.475,1.0,0.0,0.0,0.0,1657915063,183545243,0.3799849468892108,-0.14828394519147922,-0.17706521561560307,-0.06447411580199287,1.0254952203193148,0.15389744635308272,0.04650690670934493,0.02695604393261668,0.5767957173674111,-0.011020244312184822,-0.001112026534974016,0.00729270157317031,-0.0041933529716656785,-0.0009857093048527275,-0.008709163839285577,1657915063,269110002,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915063,301908900
1657915063,550013781,-52.1237490931585,-100.0,41.24294133589045,1657915062,772689521,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915062,772689521,58.61726760864258,45.357093811035156,-202.61410522460938,0.9990720748901367,0.009158731438219547,0.042084600776433945,-7.457500394991712e-09,1657915063,542151609,-46.276515223260006,-59.16812194600254,39.46965294406252,-0.7072909565384919,-0.7061018054131719,-0.018835254920557484,-0.028474925296514707,1657915063,475418865,0,0,0,0,0,0,0,0,0,-49.870000000000005,-60.0,40.475,1.0,0.0,0.0,0.0,1657915063,183545243,0.3799849468892108,-0.14828394519147922,-0.17706521561560307,-0.06447411580199287,1.0254952203193148,0.15389744635308272,0.04650690670934493,0.02695604393261668,0.5767957173674111,-0.011020244312184822,-0.001112026534974016,0.00729270157317031,-0.0041933529716656785,-0.0009857093048527275,-0.008709163839285577,1657915063,269110002,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915063,501864768
1657915063,750076666,-52.1237490931585,-100.0,41.24294133589045,1657915062,772689521,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915062,772689521,58.528564453125,45.47578811645508,-202.58645629882812,0.9990412592887878,0.00983500573784113,0.04265889897942543,3.728865216601207e-09,1657915063,738373640,-46.276515223260006,-59.16812194600254,39.46965294406252,-0.7072909565384919,-0.7061018054131719,-0.018835254920557484,-0.028474925296514707,1657915063,475418865,0,0,0,0,0,0,0,0,0,-49.870000000000005,-60.0,40.475,1.0,0.0,0.0,0.0,1657915063,183545243,0.3799849468892108,-0.14828394519147922,-0.17706521561560307,-0.06447411580199287,1.0254952203193148,0.15389744635308272,0.04650690670934493,0.02695604393261668,0.5767957173674111,-0.011020244312184822,-0.001112026534974016,0.00729270157317031,-0.0041933529716656785,-0.0009857093048527275,-0.008709163839285577,1657915063,269110002,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915063,701910520
1657915063,949880401,-52.1237490931585,-100.0,41.24294133589045,1657915063,772608351,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915063,772608351,58.48781967163086,45.394351959228516,-202.6026611328125,0.9990291595458984,0.00945281982421875,0.04302814602851868,-2.235889695612059e-08,1657915063,934127299,-46.318920617110436,-59.1671516636564,39.47728812328644,-0.7072782328750067,-0.7061117110242564,-0.018738077280169182,-0.028379879403963255,1657915063,775391639,0,0,0,0,0,0,0,0,0,-49.870000000000005,-60.0,40.475,1.0,0.0,0.0,0.0,1657915063,183545243,0.3799849468892108,-0.14828394519147922,-0.17706521561560307,-0.06447411580199287,1.0254952203193148,0.15389744635308272,0.04650690670934493,0.02695604393261668,0.5767957173674111,-0.011020244312184822,-0.001112026534974016,0.00729270157317031,-0.0041933529716656785,-0.0009857093048527275,-0.008709163839285577,1657915063,269110002,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915063,901886669
1657915064,150029462,-52.1237490931585,-100.0,41.24294133589045,1657915063,772608351,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915063,772608351,58.43015670776367,45.38697052001953,-202.6393280029297,0.9990197420120239,0.00926661491394043,0.04328629747033119,2.2344540440144556e-08,1657915064,130615693,-46.34289246779985,-59.16368486410937,39.487973071909906,-0.70724844276566,-0.7061349206599952,-0.018912876207263084,-0.028551697163773995,1657915064,77651804,0,0,0,0,0,0,0,0,0,-49.870000000000005,-60.0,40.475,1.0,0.0,0.0,0.0,1657915063,183545243,0.3799849468892108,-0.14828394519147922,-0.17706521561560307,-0.06447411580199287,1.0254952203193148,0.15389744635308272,0.04650690670934493,0.02695604393261668,0.5767957173674111,-0.011020244312184822,-0.001112026534974016,0.00729270157317031,-0.0041933529716656785,-0.0009857093048527275,-0.008709163839285577,1657915063,269110002,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915064,101883824
1657915064,349950491,-52.1237490931585,-100.0,41.24294133589045,1657915063,772608351,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915063,772608351,58.378849029541016,45.397239685058594,-202.6259002685547,0.9990425705909729,0.009185194969177246,0.042773813009262085,-7.443154981245925e-09,1657915064,347794741,-46.34289246779985,-59.16368486410937,39.487973071909906,-0.70724844276566,-0.7061349206599952,-0.018912876207263084,-0.028551697163773995,1657915064,77651804,0,0,0,0,0,0,0,0,0,-49.870000000000005,-60.0,40.475,1.0,0.0,0.0,0.0,1657915063,183545243,0.3799849468892108,-0.14828394519147922,-0.17706521561560307,-0.06447411580199287,1.0254952203193148,0.15389744635308272,0.04650690670934493,0.02695604393261668,0.5767957173674111,-0.011020244312184822,-0.001112026534974016,0.00729270157317031,-0.0041933529716656785,-0.0009857093048527275,-0.008709163839285577,1657915063,269110002,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915064,301920180
1657915064,550012485,-52.1237490931585,-100.0,41.24294133589045,1657915063,772608351,-52.1237490931585,-0.6760435410117793,41.24294133589045,1657915063,772608351,58.303443908691406,45.31680679321289,-202.59616088867188,0.9990265369415283,0.008792400360107422,0.043229907751083374,2.2344389449813207e-08,1657915064,543788261,-46.36355560666563,-59.13478903948274,39.48549248916895,-0.7072897893551701,-0.7060907858872593,-0.018969912648188366,-0.028606770163449702,1657915064,375516082,0,0,0,0,0,0,0,0,0,-49.870000000000005,-60.0,40.475,1.0,0.0,0.0,0.0,1657915063,183545243,0.3799849468892108,-0.14828394519147922,-0.17706521561560307,-0.06447411580199287,1.0254952203193148,0.15389744635308272,0.04650690670934493,0.02695604393261668,0.5767957173674111,-0.011020244312184822,-0.001112026534974016,0.00729270157317031,-0.0041933529716656785,-0.0009857093048527275,-0.008709163839285577,1657915063,269110002,0,0,0,0,0,-0.049870000000000005,0.0,0.040475000000000004,1657915064,501844668
