1.05E+02,1.05E+02,1.05E+02,1.05E+02,8.44E+01,8.44E+01,8.45E+01,8.46E+01,6.39E+01,6.39E+01,6.38E+01,6.38E+01,4.37E+01,4.37E+01,4.38E+01,4.38E+01,2.34E+01,2.34E+01,2.34E+01,2.34E+01
5.43E+00,7.93E+00,1.04E+01,1.29E+01,1.30E+01,1.05E+01,7.98E+00,5.48E+00,5.65E+00,8.19E+00,1.07E+01,1.32E+01,1.37E+01,1.12E+01,8.65E+00,6.17E+00,6.91E+00,9.46E+00,1.19E+01,1.45E+01
-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.24E+02,-2.23E+02,-2.23E+02,-2.23E+02,-2.23E+02,-2.23E+02,-2.23E+02,-2.22E+02,-2.22E+02
0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.00E+01,-2.00E+01,-2.00E+01,-2.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-6.00E+01,-6.00E+01,-6.00E+01,-6.00E+01,-8.00E+01,-8.00E+01,-8.00E+01,-8.00E+01
-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01
0.00E+00,2.50E+00,5.00E+00,7.50E+00,7.50E+00,5.00E+00,2.50E+00,0.00E+00,0.00E+00,2.50E+00,5.00E+00,7.50E+00,7.50E+00,5.00E+00,2.50E+00,0.00E+00,0.00E+00,2.50E+00,5.00E+00,7.50E+00
