1.05E+02,1.05E+02,1.05E+02,1.05E+02,8.55E+01,8.55E+01,8.55E+01,8.55E+01,6.53E+01,6.53E+01,6.53E+01,6.53E+01,4.49E+01,4.48E+01,4.48E+01,4.49E+01,2.43E+01,2.43E+01,2.43E+01,2.43E+01
5.33E+00,7.82E+00,1.03E+01,1.28E+01,1.27E+01,1.03E+01,7.78E+00,5.28E+00,5.28E+00,7.79E+00,1.03E+01,1.28E+01,1.30E+01,1.05E+01,8.01E+00,5.51E+00,6.02E+00,8.52E+00,1.10E+01,1.34E+01
-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02,-1.63E+02
0.00E+00,0.00E+00,0.00E+00,0.00E+00,-2.00E+01,-2.00E+01,-2.00E+01,-2.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-4.00E+01,-6.00E+01,-6.00E+01,-6.00E+01,-6.00E+01,-8.00E+01,-8.00E+01,-8.00E+01,-8.00E+01
-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02,-1.00E+02
0.00E+00,2.50E+00,5.00E+00,7.50E+00,7.50E+00,5.00E+00,2.50E+00,0.00E+00,0.00E+00,2.50E+00,5.00E+00,7.50E+00,7.50E+00,5.00E+00,2.50E+00,0.00E+00,0.00E+00,2.50E+00,5.00E+00,7.50E+00
