Timestamp sec,Timestamp nanosec,Target x,Target y,Target z, Target sec, Target nanosec,Entry_point x,Entry_point y,Entry_point z, Entry_point sec, Entry_point nanosec,AuroraTip x,AuroraTip y,AuroraTip z,AuroraTip qw,AuroraTip qx,AuroraTip qy,AuroraTip qz,AuroraTip sec,AuroraTip nanosec,Tip x,Tip y,Tip z,Tip qw,Tip qx,Tip qy,Tip qz,Tip sec,Tip nanosec,AuroraBase x,AuroraBase y,AuroraBase z,AuroraBase qw,AuroraBase qx,AuroraBase qy,AuroraBase qz,AuroraBase sec,AuroraBase nanosec,Base x,Base y,Base z,Base qw,Base qx,Base qy,Base qz,Base sec,Base nanosec,J00,J01,J02,J10,J11,J12,J20,J21,J22,J30,J31,J32,J40,J41,J42,J sec,J nanosec,Control x,Control y,Control z,Control sec,Control nanosec,Robot x,Robot z,Robot sec,Robot nanosec
1663685996,983655389,0,0,0,0,0,0,0,0,0,0,67.8309097290039,28.983644485473633,-276.1571960449219,0.9985538125038147,0.024634063243865967,0.04778498411178589,7.403079038681426e-09,1663685996,980396031,-35.28774302019677,13.788277054732987,21.810076538032174,-0.6963105928601809,-0.7167171152780525,-0.021963556725943082,-0.03174484428152442,1663685996,903837974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663685996,970122318
1663685997,483515620,0,0,0,0,0,0,0,0,0,0,67.42550659179688,29.506622314453125,-276.0430603027344,0.9983876943588257,0.02710675820708275,0.049872662872076035,-1.8656532319027974e-08,1663685997,468017699,-35.29374927612069,13.841033328824835,22.039335855484804,-0.6954871214157894,-0.7175128630418774,-0.022043135116266727,-0.031838073017328314,1663685997,203735545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663685997,470041445
1663685997,983717582,0,0,0,0,0,0,0,0,0,0,68.0530014038086,28.812137603759766,-275.86395263671875,0.9986494183540344,0.023957788944244385,0.046102821826934814,-2.2381971831464398e-08,1663685997,963633469,-35.40442198606897,13.721074494991456,22.086840060443077,-0.6952540382020576,-0.7177048688613311,-0.022354924498840356,-0.03214751743551749,1663685997,803803746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663685997,970077781
1663685998,483660318,0,0,0,0,0,0,0,0,0,0,67.94427490234375,29.15862274169922,-276.2222595214844,0.9985633492469788,0.025504887104034424,0.04712444916367531,0.0,1663685998,477896522,-35.12082643062976,13.619007836901119,21.71707585715522,-0.6964693904063053,-0.7166032176739052,-0.021306137557020852,-0.031097998792038346,1663685998,403907140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663685998,470037764
1663685998,983768409,0,0,0,0,0,0,0,0,0,0,67.52738952636719,29.329349517822266,-276.2229919433594,0.9984244108200073,0.026136277243494987,0.049656420946121216,1.486637746239694e-08,1663685998,971331129,-35.19715028281615,13.622124625727793,21.842735040169526,-0.6961419849877416,-0.716930015009024,-0.0213589239792139,-0.03115596980640092,1663685998,703940378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663685998,970009551
1663685999,483684194,0,0,0,0,0,0,0,0,0,0,68.1015853881836,28.643314361572266,-275.6337890625,0.9986862540245056,0.022988080978393555,0.04579708352684975,-2.6053051271901495e-08,1663685999,480906781,-35.38104780670393,13.546688317405938,21.56791118893457,-0.697023234246172,-0.7159710604253584,-0.022359078543125455,-0.032118504070157664,1663685999,303888595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663685999,469985617
1663685999,983736107,0,0,0,0,0,0,0,0,0,0,67.23401641845703,29.472412109375,-270.25933837890625,0.9986860156059265,0.021149873733520508,0.046680089086294174,-1.4920766844284117e-08,1663685999,973731082,-35.486967350936695,11.23628350182355,21.396489081143,-0.7000249671276682,-0.7130981666791383,-0.021949046928007105,-0.03166156550010096,1663685999,903935500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663685999,970012731
1663686000,483632579,0,0,0,0,0,0,0,0,0,0,68.18431854248047,28.792625427246094,-268.0382385253906,0.9990035891532898,0.020334720611572266,0.0397285521030426,7.458011985761459e-09,1663686000,466545076,-35.744579175909664,7.808853738744688,22.084258392690924,-0.6990691605247297,-0.714151026375465,-0.020648452235683856,-0.030406178241265618,1663686000,203849503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663686000,469969022
1663686000,983722717,0,0,0,0,0,0,0,0,0,0,67.45938110351562,28.887065887451172,-266.9504699707031,0.9988013505935669,0.023027420043945312,0.043192774057388306,-1.1189282389523214e-08,1663686000,981033902,-35.16908574497275,5.97234837761448,21.77711408912779,-0.6989321061163133,-0.7145094170494961,-0.016887320382537704,-0.02672487412504202,1663686000,803821671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663686000,969967003
1663686001,483743252,0,0,0,0,0,0,0,0,0,0,68.25333404541016,28.533226013183594,-260.8177795410156,0.9990274906158447,0.01971513032913208,0.03943997249007225,-1.49156669237982e-08,1663686001,474670508,-35.26954886514363,0.7182843729128763,21.544631448295814,-0.6989897537231332,-0.714443985143488,-0.016658998069965836,-0.026499785132282974,1663686001,403842315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032455000000000005,0.023686250000000002,1663686001,469944538
